	0
13721	ENSG00000027001
13722	ENSG00000261824
13723	ENSG00000172551
13724	ENSG00000235159
13725	ENSG00000128513
13726	ENSG00000183307
13727	ENSG00000204003
13728	ENSG00000117305
13729	ENSG00000034239
13730	ENSG00000166436
13731	ENSG00000133111
13732	ENSG00000109424
13733	ENSG00000241549
13734	ENSG00000271849
13735	ENSG00000204392
13736	ENSG00000253123
13737	ENSG00000203727
13738	ENSG00000023892
13739	ENSG00000282989
13740	ENSG00000266173
13741	ENSG00000269416
13742	ENSG00000213939
13743	ENSG00000164031
13744	ENSG00000248521
13745	ENSG00000239183
13746	ENSG00000154342
13747	ENSG00000101665
13748	ENSG00000227533
13749	ENSG00000067182
13750	ENSG00000117472
13751	ENSG00000201457
13752	ENSG00000178460
13753	ENSG00000177105
13754	ENSG00000113578
13755	ENSG00000106636
13756	ENSG00000169857
13757	ENSG00000214719
13758	ENSG00000225643
13759	ENSG00000177294
13760	ENSG00000166341
13761	ENSG00000225830
13762	ENSG00000148482
13763	ENSG00000015479
13764	ENSG00000284862
13765	ENSG00000178982
13766	ENSG00000171408
13767	ENSG00000002330
13768	ENSG00000073792
13769	ENSG00000170852
13770	ENSG00000266604
13771	ENSG00000068001
13772	ENSG00000272763
13773	ENSG00000277440
13774	ENSG00000164935
13775	ENSG00000104231
13776	ENSG00000239887
13777	ENSG00000164746
13778	ENSG00000272910
13779	ENSG00000162627
13780	ENSG00000168061
13781	ENSG00000196352
13782	ENSG00000169248
13783	ENSG00000274602
13784	ENSG00000061794
13785	ENSG00000187116
13786	ENSG00000260916
13787	ENSG00000064726
13788	ENSG00000224397
13789	ENSG00000142539
13790	ENSG00000167695
13791	ENSG00000176933
13792	ENSG00000147869
13793	ENSG00000081386
13794	ENSG00000146433
13795	ENSG00000116237
13796	ENSG00000279913
13797	ENSG00000141086
13798	ENSG00000283559
13799	ENSG00000154059
13800	ENSG00000135974
13801	ENSG00000223722
13802	ENSG00000232884
13803	ENSG00000216901
13804	ENSG00000115419
13805	ENSG00000237836
13806	ENSG00000053371
13807	ENSG00000144034
13808	ENSG00000105996
13809	ENSG00000267041
13810	ENSG00000258824
13811	ENSG00000188095
13812	ENSG00000173085
13813	ENSG00000211952
13814	ENSG00000152223
13815	ENSG00000198369
13816	ENSG00000285723
13817	ENSG00000095596
13818	ENSG00000081913
13819	ENSG00000081760
13820	ENSG00000214402
13821	ENSG00000211721
13822	ENSG00000230587
13823	ENSG00000143067
13824	ENSG00000168487
13825	ENSG00000205835
13826	ENSG00000186448
13827	ENSG00000158987
13828	ENSG00000183918
13829	ENSG00000148408
13830	ENSG00000255042
13831	ENSG00000250361
13832	ENSG00000113810
13833	ENSG00000279017
13834	ENSG00000134259
13835	ENSG00000165807
13836	ENSG00000249364
13837	ENSG00000135070
13838	ENSG00000259098
13839	ENSG00000213326
13840	ENSG00000101198
13841	ENSG00000267736
13842	ENSG00000171960
13843	ENSG00000207241
13844	ENSG00000233038
13845	ENSG00000229582
13846	ENSG00000147687
13847	ENSG00000275954
13848	ENSG00000163702
13849	ENSG00000133106
13850	ENSG00000198961
13851	ENSG00000204385
13852	ENSG00000103275
13853	ENSG00000167608
13854	ENSG00000118804
13855	ENSG00000251533
13856	ENSG00000050820
13857	ENSG00000260469
13858	ENSG00000254610
13859	ENSG00000112031
13860	ENSG00000153993
13861	ENSG00000265939
13862	ENSG00000255439
13863	ENSG00000198483
13864	ENSG00000105778
13865	ENSG00000115484
13866	ENSG00000049656
13867	ENSG00000134851
13868	ENSG00000184434
13869	ENSG00000115966
13870	ENSG00000268628
13871	ENSG00000175262
13872	ENSG00000259772
13873	ENSG00000171368
13874	ENSG00000068912
13875	ENSG00000110436
13876	ENSG00000203943
13877	ENSG00000103502
13878	ENSG00000284606
13879	ENSG00000177283
13880	ENSG00000163075
13881	ENSG00000158769
13882	ENSG00000106852
13883	ENSG00000189221
13884	ENSG00000177112
13885	ENSG00000231940
13886	ENSG00000122435
13887	ENSG00000076944
13888	ENSG00000262488
13889	ENSG00000283122
13890	ENSG00000164751
13891	ENSG00000269376
13892	ENSG00000239572
13893	ENSG00000140545
13894	ENSG00000236017
13895	ENSG00000062650
13896	ENSG00000259005
13897	ENSG00000184343
13898	ENSG00000101294
13899	ENSG00000151490
13900	ENSG00000082074
13901	ENSG00000099994
13902	ENSG00000134363
13903	ENSG00000272542
13904	ENSG00000170791
13905	ENSG00000237399
13906	ENSG00000101333
13907	ENSG00000243789
13908	ENSG00000164885
13909	ENSG00000278095
13910	ENSG00000253475
13911	ENSG00000104381
13912	ENSG00000202058
13913	ENSG00000159905
13914	ENSG00000153130
13915	ENSG00000122592
13916	ENSG00000138028
13917	ENSG00000128045
13918	ENSG00000260128
13919	ENSG00000177324
13920	ENSG00000172007
13921	ENSG00000122870
13922	ENSG00000091844
13923	ENSG00000149968
13924	ENSG00000139190
13925	ENSG00000126709
13926	ENSG00000151240
13927	ENSG00000101444
13928	ENSG00000203697
13929	ENSG00000131944
13930	ENSG00000272235
13931	ENSG00000161133
13932	ENSG00000140395
13933	ENSG00000048649
13934	ENSG00000213889
13935	ENSG00000164181
13936	ENSG00000007545
13937	ENSG00000115523
13938	ENSG00000124479
13939	ENSG00000079482
13940	ENSG00000278991
13941	ENSG00000184602
13942	ENSG00000016490
13943	ENSG00000175054
13944	ENSG00000125650
13945	ENSG00000086598
13946	ENSG00000277287
13947	ENSG00000233806
13948	ENSG00000196268
13949	ENSG00000156564
13950	ENSG00000103043
13951	ENSG00000240541
13952	ENSG00000169372
13953	ENSG00000245662
13954	ENSG00000163534
13955	ENSG00000173559
13956	ENSG00000156886
13957	ENSG00000188549
13958	ENSG00000261476
13959	ENSG00000177453
13960	ENSG00000176809
13961	ENSG00000186205
13962	ENSG00000091140
13963	ENSG00000130165
13964	ENSG00000154518
13965	ENSG00000164818
13966	ENSG00000229425
13967	ENSG00000279221
13968	ENSG00000100216
13969	ENSG00000105135
13970	ENSG00000276744
13971	ENSG00000202354
13972	ENSG00000150783
13973	ENSG00000258316
13974	ENSG00000174606
13975	ENSG00000066813
13976	ENSG00000267500
13977	ENSG00000089486
13978	ENSG00000111052
13979	ENSG00000213281
13980	ENSG00000257800
13981	ENSG00000270249
13982	ENSG00000241313
13983	ENSG00000221817
13984	ENSG00000162366
13985	ENSG00000265296
13986	ENSG00000196860
13987	ENSG00000182774
13988	ENSG00000231609
13989	ENSG00000255274
13990	ENSG00000102580
13991	ENSG00000285684
13992	ENSG00000265107
13993	ENSG00000235703
13994	ENSG00000237991
13995	ENSG00000048545
13996	ENSG00000105642
13997	ENSG00000218208
13998	ENSG00000238287
13999	ENSG00000130612
14000	ENSG00000089060
14001	ENSG00000236829
14002	ENSG00000100883
14003	ENSG00000111725
14004	ENSG00000259648
14005	ENSG00000267277
14006	ENSG00000223685
14007	ENSG00000258461
14008	ENSG00000203879
14009	ENSG00000174171
14010	ENSG00000066117
14011	ENSG00000233579
14012	ENSG00000134489
14013	ENSG00000163638
14014	ENSG00000167941
14015	ENSG00000108953
14016	ENSG00000271964
14017	ENSG00000186298
14018	ENSG00000176894
14019	ENSG00000173826
14020	ENSG00000250853
14021	ENSG00000116001
14022	ENSG00000205307
14023	ENSG00000117228
14024	ENSG00000254959
14025	ENSG00000148835
14026	ENSG00000112877
14027	ENSG00000204852
14028	ENSG00000235908
14029	ENSG00000197442
14030	ENSG00000245261
14031	ENSG00000270231
14032	ENSG00000011426
14033	ENSG00000169902
14034	ENSG00000093144
14035	ENSG00000227080
14036	ENSG00000257878
14037	ENSG00000233276
14038	ENSG00000248092
14039	ENSG00000236155
14040	ENSG00000185028
14041	ENSG00000110203
14042	ENSG00000279259
14043	ENSG00000155749
14044	ENSG00000253490
14045	ENSG00000272636
14046	ENSG00000114098
14047	ENSG00000227311
14048	ENSG00000231106
14049	ENSG00000177954
14050	ENSG00000250658
14051	ENSG00000147454
14052	ENSG00000169397
14053	ENSG00000166881
14054	ENSG00000118946
14055	ENSG00000261971
14056	ENSG00000149089
14057	ENSG00000172795
14058	ENSG00000163833
14059	ENSG00000152969
14060	ENSG00000198650
14061	ENSG00000136367
14062	ENSG00000071626
14063	ENSG00000115657
14064	ENSG00000181826
14065	ENSG00000174109
14066	ENSG00000203801
14067	ENSG00000259630
14068	ENSG00000283486
14069	ENSG00000272141
14070	ENSG00000105849
14071	ENSG00000104413
14072	ENSG00000154217
14073	ENSG00000135549
14074	ENSG00000278974
14075	ENSG00000273368
14076	ENSG00000100519
14077	ENSG00000164164
14078	ENSG00000134760
14079	ENSG00000233690
14080	ENSG00000261379
14081	ENSG00000182400
14082	ENSG00000205704
14083	ENSG00000255100
14084	ENSG00000166289
14085	ENSG00000129214
14086	ENSG00000162383
14087	ENSG00000143125
14088	ENSG00000113721
14089	ENSG00000187950
14090	ENSG00000116793
14091	ENSG00000146197
14092	ENSG00000211663
14093	ENSG00000138050
14094	ENSG00000211810
14095	ENSG00000168827
14096	ENSG00000182791
14097	ENSG00000112699
14098	ENSG00000215769
14099	ENSG00000145428
14100	ENSG00000269138
14101	ENSG00000175928
14102	ENSG00000185324
14103	ENSG00000141522
14104	ENSG00000237070
14105	ENSG00000022277
14106	ENSG00000223117
14107	ENSG00000279155
14108	ENSG00000100162
14109	ENSG00000176871
14110	ENSG00000106089
14111	ENSG00000091138
14112	ENSG00000234129
14113	ENSG00000176593
14114	ENSG00000159079
14115	ENSG00000275569
14116	ENSG00000245869
14117	ENSG00000075420
14118	ENSG00000274933
14119	ENSG00000141255
14120	ENSG00000185453
14121	ENSG00000171126
14122	ENSG00000184809
14123	ENSG00000279622
14124	ENSG00000273064
14125	ENSG00000258484
14126	ENSG00000223813
14127	ENSG00000219355
14128	ENSG00000279851
14129	ENSG00000243317
14130	ENSG00000213513
14131	ENSG00000171310
14132	ENSG00000237531
14133	ENSG00000268650
14134	ENSG00000111667
14135	ENSG00000114544
14136	ENSG00000104529
14137	ENSG00000219163
14138	ENSG00000135473
14139	ENSG00000279414
14140	ENSG00000236489
14141	ENSG00000105700
14142	ENSG00000188707
14143	ENSG00000280392
14144	ENSG00000182141
14145	ENSG00000255441
14146	ENSG00000179151
14147	ENSG00000060558
14148	ENSG00000163909
14149	ENSG00000198919
14150	ENSG00000132357
14151	ENSG00000271826
14152	ENSG00000137074
14153	ENSG00000167670
14154	ENSG00000274576
14155	ENSG00000156959
14156	ENSG00000173486
14157	ENSG00000102024
14158	ENSG00000152620
14159	ENSG00000280003
14160	ENSG00000111110
14161	ENSG00000171467
14162	ENSG00000124140
14163	ENSG00000174744
14164	ENSG00000276597
14165	ENSG00000185112
14166	ENSG00000226002
14167	ENSG00000100354
14168	ENSG00000141485
14169	ENSG00000151779
14170	ENSG00000235641
14171	ENSG00000137492
14172	ENSG00000230562
14173	ENSG00000179855
14174	ENSG00000182636
14175	ENSG00000158480
14176	ENSG00000188070
14177	ENSG00000224794
14178	ENSG00000102753
14179	ENSG00000196922
14180	ENSG00000137970
14181	ENSG00000158711
14182	ENSG00000271122
14183	ENSG00000221955
14184	ENSG00000167107
14185	ENSG00000214776
14186	ENSG00000211455
14187	ENSG00000035499
14188	ENSG00000114648
14189	ENSG00000269906
14190	ENSG00000110931
14191	ENSG00000151093
14192	ENSG00000115461
14193	ENSG00000184933
14194	ENSG00000282499
14195	ENSG00000279489
14196	ENSG00000226479
14197	ENSG00000104856
14198	ENSG00000082641
14199	ENSG00000279718
14200	ENSG00000259797
14201	ENSG00000175287
14202	ENSG00000068784
14203	ENSG00000228335
14204	ENSG00000284194
14205	ENSG00000178074
14206	ENSG00000177511
14207	ENSG00000143768
14208	ENSG00000118503
14209	ENSG00000261534
14210	ENSG00000142541
14211	ENSG00000198466
14212	ENSG00000241859
14213	ENSG00000153976
14214	ENSG00000240403
14215	ENSG00000169230
14216	ENSG00000244509
14217	ENSG00000127084
14218	ENSG00000233040
14219	ENSG00000253537
14220	ENSG00000170542
14221	ENSG00000272791
14222	ENSG00000062524
14223	ENSG00000259371
14224	ENSG00000181085
14225	ENSG00000067596
14226	ENSG00000100058
14227	ENSG00000183960
14228	ENSG00000234764
14229	ENSG00000234917
14230	ENSG00000122741
14231	ENSG00000126838
14232	ENSG00000139343
14233	ENSG00000108219
14234	ENSG00000117480
14235	ENSG00000127980
14236	ENSG00000125798
14237	ENSG00000164049
14238	ENSG00000248559
14239	ENSG00000105717
14240	ENSG00000282413
14241	ENSG00000276166
14242	ENSG00000283849
14243	ENSG00000273245
14244	ENSG00000105486
14245	ENSG00000229196
14246	ENSG00000279792
14247	ENSG00000171307
14248	ENSG00000232876
14249	ENSG00000151388
14250	ENSG00000267322
14251	ENSG00000181778
14252	ENSG00000262001
14253	ENSG00000125409
14254	ENSG00000111670
14255	ENSG00000144357
14256	ENSG00000214016
14257	ENSG00000274561
14258	ENSG00000240718
14259	ENSG00000133169
14260	ENSG00000157514
14261	ENSG00000123104
14262	ENSG00000188710
14263	ENSG00000240489
14264	ENSG00000182156
14265	ENSG00000280385
14266	ENSG00000177879
14267	ENSG00000143473
14268	ENSG00000235121
14269	ENSG00000119431
14270	ENSG00000230202
14271	ENSG00000226015
14272	ENSG00000223336
14273	ENSG00000272968
14274	ENSG00000277438
14275	ENSG00000171992
14276	ENSG00000249007
14277	ENSG00000068079
14278	ENSG00000121274
14279	ENSG00000009954
14280	ENSG00000066735
14281	ENSG00000131188
14282	ENSG00000236078
14283	ENSG00000185105
14284	ENSG00000200597
14285	ENSG00000196935
14286	ENSG00000215548
14287	ENSG00000230897
14288	ENSG00000132437
14289	ENSG00000167110
14290	ENSG00000137714
14291	ENSG00000284669
14292	ENSG00000025772
14293	ENSG00000178789
14294	ENSG00000244165
14295	ENSG00000138271
14296	ENSG00000167281
14297	ENSG00000260371
14298	ENSG00000261158
14299	ENSG00000182621
14300	ENSG00000095564
14301	ENSG00000173077
14302	ENSG00000273149
14303	ENSG00000272360
14304	ENSG00000259780
14305	ENSG00000212864
14306	ENSG00000141378
14307	ENSG00000067167
14308	ENSG00000170222
14309	ENSG00000269911
14310	ENSG00000101680
14311	ENSG00000184924
14312	ENSG00000236403
14313	ENSG00000065882
14314	ENSG00000136146
14315	ENSG00000133265
14316	ENSG00000197114
14317	ENSG00000177697
14318	ENSG00000186350
14319	ENSG00000255929
14320	ENSG00000118514
14321	ENSG00000231327
14322	ENSG00000250479
14323	ENSG00000260979
14324	ENSG00000142556
14325	ENSG00000167889
14326	ENSG00000181092
14327	ENSG00000101266
14328	ENSG00000272417
14329	ENSG00000277734
14330	ENSG00000252498
14331	ENSG00000279078
14332	ENSG00000185198
14333	ENSG00000131115
14334	ENSG00000165868
14335	ENSG00000233057
14336	ENSG00000256870
14337	ENSG00000239862
14338	ENSG00000253520
14339	ENSG00000256603
14340	ENSG00000083099
14341	ENSG00000259366
14342	ENSG00000148985
14343	ENSG00000168779
14344	ENSG00000136842
14345	ENSG00000183495
14346	ENSG00000070159
14347	ENSG00000204791
14348	ENSG00000215837
14349	ENSG00000139354
14350	ENSG00000169550
14351	ENSG00000215644
14352	ENSG00000166035
14353	ENSG00000136631
14354	ENSG00000220867
14355	ENSG00000021574
14356	ENSG00000112425
14357	ENSG00000176058
14358	ENSG00000118263
14359	ENSG00000205629
14360	ENSG00000234773
14361	ENSG00000122756
14362	ENSG00000251127
14363	ENSG00000230679
14364	ENSG00000085433
14365	ENSG00000064199
14366	ENSG00000215472
14367	ENSG00000225972
14368	ENSG00000198130
14369	ENSG00000122882
14370	ENSG00000156170
14371	ENSG00000153253
14372	ENSG00000201684
14373	ENSG00000284753
14374	ENSG00000179978
14375	ENSG00000275294
14376	ENSG00000109180
14377	ENSG00000159784
14378	ENSG00000182968
14379	ENSG00000186862
14380	ENSG00000094804
14381	ENSG00000234545
14382	ENSG00000166192
14383	ENSG00000250138
14384	ENSG00000076662
14385	ENSG00000164604
14386	ENSG00000131323
14387	ENSG00000218510
14388	ENSG00000207389
14389	ENSG00000228663
14390	ENSG00000164877
14391	ENSG00000277502
14392	ENSG00000184216
14393	ENSG00000253716
14394	ENSG00000181135
14395	ENSG00000141639
14396	ENSG00000227097
14397	ENSG00000099715
14398	ENSG00000263465
14399	ENSG00000233261
14400	ENSG00000115137
14401	ENSG00000174669
14402	ENSG00000106003
14403	ENSG00000284024
14404	ENSG00000004399
14405	ENSG00000172782
14406	ENSG00000275672
14407	ENSG00000275801
14408	ENSG00000102109
14409	ENSG00000197322
14410	ENSG00000271778
14411	ENSG00000215305
14412	ENSG00000234232
14413	ENSG00000177943
14414	ENSG00000147443
14415	ENSG00000254936
14416	ENSG00000112164
14417	ENSG00000188859
14418	ENSG00000186166
14419	ENSG00000106392
14420	ENSG00000166896
14421	ENSG00000189403
14422	ENSG00000143549
14423	ENSG00000272156
14424	ENSG00000170385
14425	ENSG00000213608
14426	ENSG00000227471
14427	ENSG00000096696
14428	ENSG00000110881
14429	ENSG00000278963
14430	ENSG00000249839
14431	ENSG00000217702
14432	ENSG00000279539
14433	ENSG00000140367
14434	ENSG00000213599
14435	ENSG00000228285
14436	ENSG00000075340
14437	ENSG00000137522
14438	ENSG00000231888
14439	ENSG00000285805
14440	ENSG00000102572
14441	ENSG00000211807
14442	ENSG00000179796
14443	ENSG00000285676
14444	ENSG00000107651
14445	ENSG00000205482
14446	ENSG00000274020
14447	ENSG00000271303
14448	ENSG00000132872
14449	ENSG00000095752
14450	ENSG00000271092
14451	ENSG00000102890
14452	ENSG00000275198
14453	ENSG00000054277
14454	ENSG00000114383
14455	ENSG00000243477
14456	ENSG00000219435
14457	ENSG00000087338
14458	ENSG00000257681
14459	ENSG00000125148
14460	ENSG00000111331
14461	ENSG00000108443
14462	ENSG00000271474
14463	ENSG00000090097
14464	ENSG00000280222
14465	ENSG00000109819
14466	ENSG00000119596
14467	ENSG00000162772
14468	ENSG00000196196
14469	ENSG00000260630
14470	ENSG00000216854
14471	ENSG00000135821
14472	ENSG00000027847
14473	ENSG00000124787
14474	ENSG00000273073
14475	ENSG00000223804
14476	ENSG00000228218
14477	ENSG00000237481
14478	ENSG00000267285
14479	ENSG00000170089
14480	ENSG00000279846
14481	ENSG00000086666
14482	ENSG00000012817
14483	ENSG00000232433
14484	ENSG00000268471
14485	ENSG00000144161
14486	ENSG00000180914
14487	ENSG00000257267
14488	ENSG00000180767
14489	ENSG00000100593
14490	ENSG00000145348
14491	ENSG00000258702
14492	ENSG00000109472
14493	ENSG00000163930
14494	ENSG00000198920
14495	ENSG00000108828
14496	ENSG00000064989
14497	ENSG00000169105
14498	ENSG00000198753
14499	ENSG00000163743
14500	ENSG00000264522
14501	ENSG00000179168
14502	ENSG00000260428
14503	ENSG00000156482
14504	ENSG00000204055
14505	ENSG00000170291
14506	ENSG00000276148
14507	ENSG00000058453
14508	ENSG00000259940
14509	ENSG00000069509
14510	ENSG00000232858
14511	ENSG00000278595
14512	ENSG00000243289
14513	ENSG00000170100
14514	ENSG00000166317
14515	ENSG00000251194
14516	ENSG00000153347
14517	ENSG00000270332
14518	ENSG00000183426
14519	ENSG00000254126
14520	ENSG00000065135
14521	ENSG00000172270
14522	ENSG00000166086
14523	ENSG00000136682
14524	ENSG00000050165
14525	ENSG00000186976
14526	ENSG00000247765
14527	ENSG00000272735
14528	ENSG00000104267
14529	ENSG00000101144
14530	ENSG00000227183
14531	ENSG00000266821
14532	ENSG00000170677
14533	ENSG00000009709
14534	ENSG00000063438
14535	ENSG00000134285
14536	ENSG00000236056
14537	ENSG00000241860
14538	ENSG00000176490
14539	ENSG00000199805
14540	ENSG00000245719
14541	ENSG00000108557
14542	ENSG00000235192
14543	ENSG00000196313
14544	ENSG00000271882
14545	ENSG00000143751
14546	ENSG00000172878
14547	ENSG00000255774
14548	ENSG00000152684
14549	ENSG00000129460
14550	ENSG00000273167
14551	ENSG00000279721
14552	ENSG00000161048
14553	ENSG00000237595
14554	ENSG00000268565
14555	ENSG00000237604
14556	ENSG00000232527
14557	ENSG00000283689
14558	ENSG00000121621
14559	ENSG00000174306
14560	ENSG00000237877
14561	ENSG00000180673
14562	ENSG00000252050
14563	ENSG00000081721
14564	ENSG00000116690
14565	ENSG00000146094
14566	ENSG00000167232
14567	ENSG00000102466
14568	ENSG00000168924
14569	ENSG00000280441
14570	ENSG00000107745
14571	ENSG00000176076
14572	ENSG00000090565
14573	ENSG00000250320
14574	ENSG00000113851
14575	ENSG00000129317
14576	ENSG00000102984
14577	ENSG00000122778
14578	ENSG00000235574
14579	ENSG00000186409
14580	ENSG00000130312
14581	ENSG00000246640
14582	ENSG00000277969
14583	ENSG00000170899
14584	ENSG00000276533
14585	ENSG00000226337
14586	ENSG00000180104
14587	ENSG00000124275
14588	ENSG00000267904
14589	ENSG00000262454
14590	ENSG00000243926
14591	ENSG00000161509
14592	ENSG00000160953
14593	ENSG00000155903
14594	ENSG00000253738
14595	ENSG00000267541
14596	ENSG00000165792
14597	ENSG00000120149
14598	ENSG00000180332
14599	ENSG00000171564
14600	ENSG00000258357
